CHEM_ID,BIOCHEMICAL_NAME,TYPE,COMMENTS,SUPER_PATHWAY,SUB_PATHWAY,PATHWAY_SORTORDER,SMILES,COMP_ID_1,COMP_ID_2,LIB_ID_1,LIB_ID_2,LIB_ID_3,LIB_ID_4,LIB_ID_5,LIB_ID_6,LIB_ID_7,HMDB_ID
100001393,isovalerylcarnitine (C5),NAMED,,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",354,[O-]C(CC(C[N+](C)(C)C)OC(CC(C)C)=O)=O,34407,34407,400,400,400,400,400,400,400,HMDB0000688
100001395,1-linoleoyl-GPC (18:2),NAMED,,Lipid,Lysophospholipid,2616,O=P(OCC(O)COC(CCCCCCC/C=C\C/C=C\CCCCC)=O)([O-])OCC[N+](C)(C)C,34419,34419,402,402,402,402,402,402,402,HMDB0010386
100001396,7-methylxanthine,NAMED,,Xenobiotics,Xanthine Metabolism,4599,OC1=C(N2C)C(N=C2)=NC(O)=N1,34390,34390,400,400,400,400,400,400,400,HMDB0001991
100001397,"1,3,7-trimethylurate",NAMED,,Xenobiotics,Xanthine Metabolism,4596,CN(C(N1C)=O)C(NC2=O)=C(N2C)C1=O,34404,34404,209,209,209,209,209,209,209,HMDB0002123
100001398,"3,7-dimethylurate",NAMED,,Xenobiotics,Xanthine Metabolism,4595,CN1C(NC(C(N2C)=C1NC2=O)=O)=O,34399,34399,209,209,209,209,209,209,209,HMDB0001982
100001399,"1,7-dimethylurate",NAMED,,Xenobiotics,Xanthine Metabolism,4594,CN1C(NC(N2)=C(C1=O)N(C)C2=O)=O,34400,34400,209,209,209,209,209,209,209,HMDB0011103
100001400,1-methylurate,NAMED,,Xenobiotics,Xanthine Metabolism,4591,CN1C(NC(N2)=C(C1=O)NC2=O)=O,34395,34395,400,400,400,400,400,400,400,HMDB0003099
100001402,5-acetylamino-6-formylamino-3-methyluracil,NAMED,,Xenobiotics,Xanthine Metabolism,4601,O=C(NC(NC=O)=C1NC(C)=O)N(C)C1=O,34401,34401,305,305,305,305,305,305,305,HMDB0011105
100001403,5-acetylamino-6-amino-3-methyluracil,NAMED,,Xenobiotics,Xanthine Metabolism,4600,O=C(NC(N)=C1NC(C)=O)N(C)C1=O,34424,34424,305,305,305,305,305,305,305,HMDB0004400
100001405,1-methylxanthine,NAMED,,Xenobiotics,Xanthine Metabolism,4597,O=C(N1C)NC2=C(NC=N2)C1=O,34389,34389,209,209,209,209,209,209,209,HMDB0010738
100001409,N1-methylinosine,NAMED,,Nucleotide,"Purine Metabolism, (Hypo)Xanthine/Inosine containing",4124,OC(C1O)C(OC1CO)N(C=N2)C(N=CN3C)=C2C3=O,48351,48351,400,400,400,400,400,400,400,HMDB0002721
100001412,"N2,N2-dimethylguanosine",NAMED,,Nucleotide,"Purine Metabolism, Guanine containing",4190,O=C1C(N=CN2[C@@]3([H])[C@@](O)([H])[C@@](O)([H])[C@](CO)([H])O3)=C2N=C(N(C)C)N1,35137,35137,400,400,400,400,400,400,400,HMDB0004824
100001413,N4-acetylcytidine,NAMED,,Nucleotide,"Pyrimidine Metabolism, Cytidine containing",4254,O[C@]1([H])[C@@](O)([H])[C@](CO)([H])O[C@]1(N2C(N=C(NC(C)=O)C=C2)=O)[H],35130,35130,400,400,400,400,400,400,400,HMDB0005923
100001415,N6-carbamoylthreonyladenosine,NAMED,,Nucleotide,"Purine Metabolism, Adenine containing",4162,OC(C)C(C(O)=O)NC(NC1=NC=NC2=C1N=CN2[C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)=O,35157,35157,209,209,209,209,209,209,209,HMDB0041623
100001416,orotidine,NAMED,,Nucleotide,"Pyrimidine Metabolism, Orotate containing",4207,O=C(C=C(C(O)=O)N1[C@H]2[C@H](O)[C@H](O)[C@@H](CO)O2)NC1=O,35172,35172,305,305,305,305,305,305,305,HMDB0000788
100001417,phenylacetylglutamine,NAMED,,Peptide,Acetylated Peptides,1187,O=C(CC1=CC=CC=C1)N[C@@H](CCC(N)=O)C(O)=O,35126,35126,209,209,209,209,209,209,209,HMDB0006344
100001423,4-hydroxyhippurate,NAMED,,Xenobiotics,Benzoate Metabolism,4467,O=C(NCC(O)=O)C1=CC=C(O)C=C1,35527,35527,209,209,209,209,209,209,209,HMDB0013678
100001425,"5,6-dihydrouridine",NAMED,,Nucleotide,"Pyrimidine Metabolism, Uracil containing",4220,OC[C@H]1O[C@@H](N2CCC(NC2=O)=O)[C@@H]([C@@H]1O)O,61833,61833,209,209,209,209,209,209,209,HMDB0000497
100001426,3-(3-amino-3-carboxypropyl)uridine*,NAMED,,Nucleotide,"Pyrimidine Metabolism, Uracil containing",4242,OCC1C(O)C(O)C(N2C=CC(N(CCC(C(O)=O)N)C2=O)=O)O1,62924,62924,209,209,209,209,209,209,209,NA
100001433,1-arachidonylglycerol (20:4),NAMED,,Lipid,Monoacylglycerol,2862,O=C(CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)OCC(O)CO,34397,34397,209,209,209,209,209,209,209,HMDB11578
100001435,1-linolenoylglycerol (18:3),NAMED,,Lipid,Monoacylglycerol,2857,O=C(OCC(O)CO)CCCC\C=C/C\C=C/C\C=C/CCCCC,34393,34393,209,209,209,209,209,209,209,HMDB0011569
100001437,cysteine-glutathione disulfide,NAMED,,Amino Acid,Glutathione Metabolism,519,NC(C(O)=O)CCC(NC(CSSCC(N)C(O)=O)C(NCC(O)=O)=O)=O,35159,,400,400,400,400,,400,400,HMDB0000656
100001446,5-methyluridine (ribothymidine),NAMED,,Nucleotide,"Pyrimidine Metabolism, Uracil containing",4222,O[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1N(C=C2C)C(NC2=O)=O,35136,35136,209,209,209,209,209,209,209,HMDB0000884
100001452,isovalerylglycine,NAMED,,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",353,O=C(O)CNC(CC(C)C)=O,35107,35107,209,209,209,209,209,209,209,HMDB00678
100001454,3-hydroxydodecanedioate*,NAMED,,Lipid,"Fatty Acid, Dicarboxylate",1687,O=C(O)CC(O)CCCCCCCCC(O)=O,62915,62915,209,209,209,209,209,209,209,HMDB0000413
100001455,nicotinurate (nicotinoylglycine),NAMED,,Cofactors and Vitamins,Nicotinate and Nicotinamide Metabolism,4321,O=C(C1=CC=CN=C1)NCC(O)=O,35121,35121,,400,,209,305,,,HMDB0003269
100001456,7-methylguanine,NAMED,,Nucleotide,"Purine Metabolism, Guanine containing",4184,O=C1C(N2C)=C(N=C2)N=C(N)N1,35114,35114,400,400,400,400,400,400,400,HMDB0000897
100001461,1-stearoyl-GPE (18:0),NAMED,,Lipid,Lysophospholipid,2669,O=P(OCC[NH3+])([O-])OC[C@H](O)COC(CCCCCCCCCCCCCCCCC)=O,42398,42398,402,402,402,402,402,402,402,HMDB0011130
100001462,1-stearoyl-GPG (18:0),NAMED,,Lipid,Lysophospholipid,2711,O=P(OCC(O)CO)(O)OC[C@H](O)COC(CCCCCCCCCCCCCCCCC)=O,34437,34437,209,,209,209,209,209,209,NA
100001466,3-methylcytidine,NAMED,,Nucleotide,"Pyrimidine Metabolism, Cytidine containing",4252,O[C@]([C@@]1(O)[H])([C@](O[C@](CO)1[H])([H])N2C=CC(N(C)C2=O)=N)[H],35132,35132,400,400,400,400,400,400,400,HMDB0240577
100001467,N2-methylguanosine,NAMED,,Nucleotide,"Purine Metabolism, Guanine containing",4189,O=C1C(N=CN2[C@@]3([H])[C@@](O)([H])[C@@](O)([H])[C@](CO)([H])O3)=C2N=C(NC)N1,35133,35133,209,,209,209,209,,,HMDB0005862
100001468,N1-Methyl-2-pyridone-5-carboxamide,NAMED,,Cofactors and Vitamins,Nicotinate and Nicotinamide Metabolism,4322,O=C(C1=C([H])N(C(C([H])=C1[H])=O)C([H])([H])[H])N([H])[H],40469,40469,209,209,209,209,209,209,209,HMDB0004193
100001481,1-docosahexaenoylglycerol (22:6),NAMED,,Lipid,Monoacylglycerol,2866,O=C(OCC(O)CO)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC,35153,35153,209,209,209,209,209,209,209,HMDB0011587
100001483,1-dihomo-linoleoylglycerol (20:2),NAMED,,Lipid,Monoacylglycerol,2661,O=C(OCC(O)CO)CCCCCCCCC\C=C/C/C=C\CCCCC,35103,,,,209,209,,209,209,NA
100001485,gamma-glutamylisoleucine*,NAMED,,Peptide,Gamma-glutamyl Amino Acid,638,CCC(C)[C@@H](C(O)=O)NC(CC[C@@H](C(O)=O)N)=O,34456,34456,400,400,400,400,400,400,400,HMDB0011170
100001501,oleoylcarnitine (C18:1),NAMED,,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)",1886,[O-]C(C[C@@H](OC(CCCCCCC/C=C\CCCCCCCC)=O)C[N+](C)(C)C)=O,35160,35160,402,402,402,402,402,402,402,HMDB0005065
100001502,gamma-glutamyl-2-aminobutyrate,NAMED,,Peptide,Gamma-glutamyl Amino Acid,650,O=C(O)C(CCC(NC(CC)C(O)=O)=O)N,37092,37092,400,400,400,400,400,400,400,NA
100001509,2-methylbutyrylcarnitine (C5),NAMED,,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",397,CCC(C)C(OC(CC([O-])=O)C[N+](C)(C)C)=O,45095,45095,400,400,400,400,400,400,400,HMDB0000378
100001510,phenol sulfate,NAMED,,Amino Acid,Tyrosine Metabolism,190,OS(OC1=CC=CC=C1)(=O)=O,32553,32553,209,209,209,209,209,209,209,HMDB0060015
100001511,1-palmitoleoyl-GPC (16:1)*,NAMED,,Lipid,Lysophospholipid,2602,O=P(OCC[N+](C)(C)C)([O-])OCC(O)COC(CCCCCCC/C=C\CCCCCC)=O,33230,33230,402,402,402,402,402,402,402,HMDB0010383
100001526,malonylcarnitine,NAMED,,Lipid,Fatty Acid Synthesis,1471,O=C(CC(O)=O)OC(CC([O-])=O)C[N+](C)(C)C,37059,37059,400,400,400,400,400,400,400,HMDB0002095
100001527,hexanoylglycine,NAMED,,Lipid,Fatty Acid Metabolism (Acyl Glycine),1805,O=C(O)CNC(CCCCC)=O,35436,35436,209,209,209,209,209,209,209,HMDB0000701
100001540,glutamine_degradant*,NAMED,"In Set 2, some of the missing values may not be LOD",Partially Characterized Molecules,Partially Characterized Molecules,6448,O=C(CCC1N)NC1=O,46225,46225,400,400,400,400,400,400,400,NA
100001541,2-hydroxy-3-methylvalerate,NAMED,,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",395,O=C(C(C(CC)C)O)O,36746,36746,209,209,209,209,209,209,209,HMDB0000317
100001548,testosterone sulfate,NAMED,,Lipid,Androgenic Steroids,3369,O=C1CC[C@@]2(C)C(CC[C@]3([H])[C@]2([H])CC[C@@]4(C)[C@@]3([H])CC[C@@H]4OS(=O)(O)=O)=C1,35668,35668,209,209,209,209,209,209,209,HMDB0002833
100001550,homostachydrine*,NAMED,,Xenobiotics,Food Component/Plant,4930,C[N+]1(C)[C@@H](CCCC1)[C@]([O-])=O,33009,33009,400,400,400,400,400,400,400,HMDB0033433
100001551,1-arachidonoyl-GPC (20:4n6)*,NAMED,,Lipid,Lysophospholipid,2635,C[N+](C)(C)CCOP(OC[C@@](O)([H])COC(CCC\C=C/C\C=C/C/C=C\C/C=C\CCCCC)=O)([O-])=O,33228,33228,402,402,402,402,402,402,402,HMDB0010395
100001552,1-dihomo-linolenoyl-GPC (20:3n3 or 6)*,NAMED,,Lipid,Lysophospholipid,2630,C[N+](C)(C)CCOP(OC[C@@](O)([H])COC(CCCCCC\C=C/C/C=C\C/C=C\CCCCC)=O)([O-])=O,33821,33821,402,402,402,402,402,402,402,HMDB0010394
100001553,1-dihomo-linoleoyl-GPC (20:2)*,NAMED,,Lipid,Lysophospholipid,2629,C[N+](C)(C)CCOP(OC[C@@](O)([H])COC(CCCCCCCCC/C=C\C/C=C\CCCCC)=O)([O-])=O,33871,33871,402,402,402,402,402,402,402,HMDB0010392
100001554,2-arachidonoyl-GPC (20:4)*,NAMED,,Lipid,Lysophospholipid,2633,OC[C@](OC(CCC\C=C/C\C=C/C/C=C\C/C=C\CCCCC)=O)([H])COP(OCC[N+](C)(C)C)([O-])=O,33387,33387,209,209,209,209,209,209,209,HMDB0061699
100001556,2-oleoyl-GPC (18:1)*,NAMED,,Lipid,Lysophospholipid,2614,OC[C@H](OC(CCCCCCC/C=C\CCCCCCCC)=O)COP(OCC[N+](C)(C)C)([O-])=O,48259,48259,209,209,209,209,209,209,209,HMDB0061701
100001557,2-linoleoyl-GPC (18:2)*,NAMED,,Lipid,Lysophospholipid,2617,OC[C@H](OC(CCCCCCC/C=C\C/C=C\CCCCC)=O)COP(OCC[N+](C)(C)C)([O-])=O,35257,35257,209,209,209,209,209,209,209,HMDB0061700
100001561,2-palmitoleoyl-GPC (16:1)*,NAMED,,Lipid,Lysophospholipid,2603,OC[C@](OC(CCCCCCCC/C=C\CCCCC)=O)([H])COP(OCC[N+](C)(C)C)([O-])=O,35819 (1); 47118 (3),47118,402,,209,,209,209,209,HMDB10383
100001562,2-palmitoyl-GPC (16:0)*,NAMED,,Lipid,Lysophospholipid,2601,OC[C@](OC(CCCCCCCCCCCCCCC)=O)([H])COP(OCC[N+](C)(C)C)([O-])=O,35253,35253,209,209,209,209,209,209,209,HMDB0061702
100001563,2-myristoyl-GPC (14:0)*,NAMED,,Lipid,Lysophospholipid,2596,OC[C@](OC(CCCCCCCCCCCCC)=O)([H])COP(OCC[N+](C)(C)C)([O-])=O,35626,35626,402,402,402,402,402,402,402,HMDB0010379
100001565,2-docosahexaenoyl-GPC (22:6)*,NAMED,,Lipid,Lysophospholipid,2646,OC[C@](OC(CC\C=C/C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)=O)([H])COP(OCC[N+](C)(C)C)([O-])=O,46203,46203,209,209,209,209,209,209,209,HMDB0010404
100001566,1-docosahexaenoyl-GPC (22:6)*,NAMED,,Lipid,Lysophospholipid,2645,C[N+](C)(C)CCOP(OC[C@](O)([H])COC(CC\C=C/C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)=O)([O-])=O,33822,33822,402,402,402,402,402,402,402,HMDB0010404
100001567,1-palmitoyl-GPE (16:0),NAMED,,Lipid,Lysophospholipid,2662,O=P(OCC[NH3+])([O-])OC[C@H](O)COC(CCCCCCCCCCCCCCC)=O,35631,35631,402,402,402,402,402,402,402,HMDB0011503
100001569,1-oleoyl-GPE (18:1),NAMED,,Lipid,Lysophospholipid,2671,O=P(OCC[NH3+])([O-])OC[C@H](O)COC(CCCCCCC\C=C/CCCCCCCC)=O,35628,35628,402,402,402,402,402,402,402,HMDB0011506
100001570,1-linoleoyl-GPE (18:2)*,NAMED,,Lipid,Lysophospholipid,2673,O=P(OCC(O)COC(CCCCCCC/C=C\C/C=C\CCCCC)=O)(O)OCCN,36600,36600,402,402,402,402,402,402,402,HMDB0011507
100001571,1-arachidonoyl-GPE (20:4n6)*,NAMED,,Lipid,Lysophospholipid,2686,NCCOP(OC[C@@](O)([H])COC(CCC\C=C/C\C=C/C/C=C\C/C=C\CCCCC)=O)(O)=O,35186,35186,402,402,402,402,402,402,402,HMDB0011517
100001577,N-acetylcitrulline,NAMED,,Amino Acid,Urea cycle; Arginine and Proline Metabolism,504,OC([C@@H](NC(C)=O)CCCNC(N)=O)=O,48434,48434,209,209,305,209,209,209,209,HMDB0000856
100001579,2-hydroxypalmitate,NAMED,,Lipid,"Fatty Acid, Monohydroxy",1968,O=C(O)C(O)CCCCCCCCCCCCCC,35675,35675,209,209,209,209,209,209,209,HMDB0031057
100001580,docosapentaenoate (n6 DPA; 22:5n6),NAMED,missing values may not be LOD,Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6),1576,OC(CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCC)=O,37478,37478,209,209,209,209,209,209,209,HMDB0001976
100001586,gulonate*,NAMED,,Cofactors and Vitamins,Ascorbate and Aldarate Metabolism,4354,OC([C@H](O)[C@H](O)[C@H](O)[C@@H](O)CO)=O,46957,46957,305,305,305,305,305,305,305,HMDB0003290
100001590,isobutyrylglycine,NAMED,,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",427,O=C(O)CNC(C(C)C)=O,35437,35437,209,209,209,209,209,209,,HMDB0000730
100001593,glutarylcarnitine (C5-DC),NAMED,,Amino Acid,Lysine Metabolism,127,[O-]C(CC(C[N+](C)(C)C)OC(CCCC(O)=O)=O)=O,44664,44664,400,400,400,400,400,400,400,HMDB0013130
100001594,beta-hydroxyisovaleroylcarnitine,NAMED,,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",364,[O-]C(CC(C[N+](C)(C)C)OC(CC(O)(C)C)=O)=O,35433,35433,400,400,,,400,400,400,NA
100001596,2-methylmalonylcarnitine (C4-DC),NAMED,,Lipid,Fatty Acid Metabolism (also BCAA Metabolism),1775,[O-]C(CC(C[N+](C)(C)C)OC(C(C)C(O)=O)=O)=O,35482,35482,400,400,400,400,400,400,400,HMDB0013133
100001597,tiglylcarnitine (C5:1-DC),NAMED,,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",400,[O-]C(CC(C[N+](C)(C)C)OC(/C(C)=C/C)=O)=O,35428,35428,400,400,400,400,400,400,400,HMDB0002366
100001604,hydroquinone sulfate,NAMED,,Xenobiotics,Drug - Topical Agents,5962,OC1=CC=C(C=C1)OS(=O)(O)=O,35322,35322,209,209,209,209,209,209,209,HMDB0240263
100001605,catechol sulfate,NAMED,,Xenobiotics,Benzoate Metabolism,4495,O=S(OC1=C(O)C=CC=C1)(O)=O,35320,35320,209,209,209,209,209,209,209,HMDB0059724
100001609,7-alpha-hydroxy-3-oxo-4-cholestenoate (7-Hoca),NAMED,,Lipid,Sterol,3205,O=C(C(CCC[C@H]([C@H]1CC[C@H]2[C@H]3[C@@H]([C@]4(C)C(C[C@H]3O)=CC(CC4)=O)CC[C@@]21C)C)C)O,36776,36776,209,209,209,209,209,209,209,HMDB0012458
100001611,"3beta,7alpha-dihydroxy-5-cholestenoate",NAMED,,Lipid,Sterol,3207,O[C@H]1[C@@]([C@@](CC2)([H])[C@](CC[C@@H]3O)(C)C(C3)=C1)([H])[C@@]4([H])[C@@]2(C)[C@]([C@H](C)CCCC(C)C(O)=O)([H])CC4,36803,36803,209,209,209,209,209,209,,HMDB0012454
100001612,N-acetyl-aspartyl-glutamate (NAAG),NAMED,,Amino Acid,Glutamate Metabolism,55,CC(NC(C(NC(CCC(O)=O)C(O)=O)=O)CC(O)=O)=O,35665,35665,400,400,400,400,400,400,400,HMDB0001067
100001613,tetradecanedioate (C14-DC),NAMED,,Lipid,"Fatty Acid, Dicarboxylate",1691,O=C(O)CCCCCCCCCCCCC(O)=O,35669,35669,209,209,209,209,209,209,209,HMDB0000872
100001614,hexadecanedioate (C16-DC),NAMED,,Lipid,"Fatty Acid, Dicarboxylate",1695,O=C(O)CCCCCCCCCCCCCCC(O)=O,35678,35678,209,209,209,209,209,209,209,HMDB0000672
100001615,octadecanedioate (C18-DC),NAMED,,Lipid,"Fatty Acid, Dicarboxylate",1698,O=C(O)CCCCCCCCCCCCCCCCC(O)=O,36754,36754,209,209,209,209,209,209,209,HMDB0000782
100001618,1-myristoylglycerol (14:0),NAMED,,Lipid,Monoacylglycerol,2848,O=C(CCCCCCCCCCCCC)OCC(O)CO,35625,35625,209,209,209,209,209,209,209,HMDB0011561
100001620,glycerophosphoethanolamine,NAMED,,Lipid,Phospholipid Metabolism,2240,O=P(OCCN)(O)OCC(CO)O,37455,37455,400,400,400,400,400,400,400,HMDB0000114
100001624,3-(3-hydroxyphenyl)propionate,NAMED,,Xenobiotics,Benzoate Metabolism,4568,O=C(CCC1=CC(O)=CC=C1)O,35635,35635,209,209,209,209,209,209,209,HMDB0000375
100001635,ectoine,NAMED,,Xenobiotics,Chemical,6151,O=[C@](O)[C@H]1N=C(C)NCC1,35651,35651,400,400,400,400,400,400,400,HMDB0240650
100001651,2-oleoyl-GPE (18:1)*,NAMED,,Lipid,Lysophospholipid,2672,OC[C@@H](OC(CCCCCCC\C=C/CCCCCCCC)=O)COP(OCC[NH3+])([O-])=O,45455,45455,,209,,,209,209,209,HMDB11476
100001652,2-palmitoyl-GPE (16:0)*,NAMED,,Lipid,Lysophospholipid,2663,OC[C@@H](OC(CCCCCCCCCCCCCCC)=O)COP(OCC[NH3+])([O-])=O,45452,45452,209,209,209,209,209,209,209,HMDB11503
100001654,1-arachidonoyl-GPI (20:4)*,NAMED,,Lipid,Lysophospholipid,2731,[H]C(C(O)(C(O)([C@](O)1[H])[H])[H])([C@@](OP(O)(OC[C@@]([H])(COC(CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)=O)O)=O)([C@]1(O)[H])[H])O,34214,34214,209,209,209,209,209,209,209,HMDB0061690
100001655,1-palmitoyl-GPI (16:0),NAMED,,Lipid,Lysophospholipid,2717,[H]C(C(O)(C(O)([C@](O)1[H])[H])[H])([C@@](OP(O)(OC[C@@]([H])(COC(CCCCCCCCCCCCCCC)=O)O)=O)([C@]1(O)[H])[H])O,35305,35305,209,209,209,209,209,209,209,HMDB0061695
100001657,glycolithocholate sulfate*,NAMED,,Lipid,Secondary Bile Acid Metabolism,3498,C[C@]12[C@@]([C@@]([C@@](CC2)([H])[C@](CC3)(C)[C@@]4([H])C[C@@H]3OS(=O)(O)=O)(CC4)[H])([H])CC[C@]1([H])[C@H](C)CCC(NCC(O)=O)=O,32620,32620,209,209,209,209,209,209,209,HMDB0002639
100001658,taurolithocholate 3-sulfate,NAMED,,Lipid,Secondary Bile Acid Metabolism,3500,C[C@@]([C@]([C@@](CC1)([H])[C@@]2([H])[C@](CC3)(C)[C@]1([H])C[C@@H]3OS(=O)(O)=O)(CC4)[H])(CC2)[C@]4([H])[C@H](C)CCC(NCCS(O)(=O)=O)=O,36850,36850,209,209,209,209,209,209,209,HMDB0002580
100001662,deoxycarnitine,NAMED,,Lipid,Carnitine Metabolism,1931,C[N+](C)(C)CCCC([O-])=O,36747,36747,400,400,400,400,400,400,400,HMDB0001161
100001664,N6-succinyladenosine,NAMED,,Nucleotide,"Purine Metabolism, Adenine containing",3907,OCC(O1)C(O)C(O)C1N2C=NC3=C(NC(CC(O)=O)C(O)=O)N=CN=C32,48130,,209,,209,209,,209,209,HMDB0000912
100001668,1-ribosyl-imidazoleacetate*,NAMED,,Amino Acid,Histidine Metabolism,96,OCC(O1)C(O)C(O)C1N2C=NC(CC(O)=O)=C2,61868,61868,400,400,400,400,400,400,400,HMDB0002331
100001674,2-arachidonoyl-GPE (20:4)*,NAMED,,Lipid,Lysophospholipid,2687,OC[C@](OC(CCC\C=C/C\C=C/C/C=C\C/C=C\CCCCC)=O)([H])COP(OCCN)(O)=O,32815,32815,209,,209,209,209,209,209,HMDB0011487
100001710,leucylleucine,NAMED,,Peptide,Dipeptide,875,O=C(N[C@@H](CC(C)C)C(O)=O)[C@@H](N)CC(C)C,36756,36756,209,,209,209,209,209,209,HMDB0028933
100001716,olanzapine,NAMED,,Xenobiotics,Drug - Psychoactive,5886,CN(CC1)CCN1C2=NC3=CC=CC=C3NC4=C2C=C(C)S4,35971,35971,,400,400,400,400,400,,HMDB0005012
100001723,alpha-hydroxycaproate,NAMED,,Lipid,"Fatty Acid, Monohydroxy",1958,O=C(C(CCCC)O)O,37073,37073,209,209,209,209,209,209,209,HMDB0001624
100001731,indoleacetylglutamine,NAMED,,Amino Acid,Tryptophan Metabolism,307,O=C(NC(CCC(N)=O)C(O)=O)CC1=CNC2=C1C=CC=C2,42087,42087,400,400,400,400,400,400,400,HMDB0013240
100001733,hexanoylglutamine,NAMED,,Lipid,Fatty Acid Metabolism (Acyl Glutamine),1781,O=C(CCCCC)NC(CCC(N)=O)C(O)=O,54907,54907,209,209,209,209,209,209,209,NA
100001734,N6-acetyllysine,NAMED,,Amino Acid,Lysine Metabolism,107,N[C@@H](CCCCNC(C)=O)C(O)=O,36752,36752,209,209,209,209,209,209,209,HMDB0000206
100001739,dihomo-linolenate (20:3n3 or n6),NAMED,,Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6),1572,CC\C=C/C\C=C/C\C=C/CCCCCCCCCC(O)=O,35718,35718,209,209,209,209,209,209,209,HMDB0002925
100001740,mannitol/sorbitol,NAMED,,Carbohydrate,"Fructose, Mannose and Galactose Metabolism",1351,OCC(O)C(O)C(O)C(O)CO,46142,46142,305,305,305,305,305,305,305,HMDB0000247;HMDB0000765
100001743,tryptophan betaine,NAMED,,Amino Acid,Tryptophan Metabolism,264,O=C([O-])[C@@H]([N@+](C)(C)C)CC1=CNC2=C1C=CC=C2,37097,37097,400,400,400,400,400,400,400,HMDB0061115
100001755,4-vinylphenol sulfate,NAMED,,Xenobiotics,Benzoate Metabolism,4522,O=S(OC1=CC=C(C=C)C=C1)(O)=O,36098,36098,209,209,209,209,209,209,209,HMDB0062775
100001756,4-ethylphenylsulfate,NAMED,,Xenobiotics,Benzoate Metabolism,4520,O=S(OC1=CC=C(CC)C=C1)(O)=O,36099,36099,209,209,209,209,209,209,209,HMDB0062551
100001757,thymol sulfate,NAMED,,Xenobiotics,Food Component/Plant,5074,CC(C)C1=CC=C(C)C=C1OS(=O)(O)=O,36095,36095,209,209,209,209,209,209,209,HMDB0062720
100001765,3-methyladipate,NAMED,,Lipid,"Fatty Acid, Dicarboxylate",1669,O=C(O)CC(C)CCC(O)=O,36749,36749,305,305,305,305,305,305,305,HMDB0000555
100001767,pyrraline,NAMED,,Xenobiotics,Food Component/Plant,5114,NC(C(O)=O)CCCCN1C(C=O)=CC=C1CO,48428,48428,209,209,209,209,209,209,209,HMDB0033143
100001768,N6-carboxymethyllysine,NAMED,,Carbohydrate,Advanced Glycation End-product,1338,OC(CNCCCCC(C(O)=O)N)=O,36713,,400,400,,,,400,400,HMDB0240347
100001776,2-linoleoyl-GPE (18:2)*,NAMED,,Lipid,Lysophospholipid,2674,O=P(OCC(OC(CCCCCCC/C=C\C/C=C\CCCCC)=O)CO)(O)OCCN,36593,36593,209,209,209,209,209,209,209,HMDB11477
100001777,1-oleoyl-GPI (18:1),NAMED,,Lipid,Lysophospholipid,2723,[H]C(C(O)(C(O)([C@](O)1[H])[H])[H])([C@@](OP(O)(OC[C@@]([H])(COC(CCCCCCC/C=C\CCCCCCCC)=O)O)=O)([C@]1(O)[H])[H])O,36602,36602,209,209,209,209,209,209,209,HMDB0061693
100001778,1-linoleoyl-GPI (18:2)*,NAMED,,Lipid,Lysophospholipid,2725,[H]C(C(O)(C(O)([C@](O)1[H])[H])[H])([C@@](OP(O)(OC[C@@]([H])(COC(CCCCCCC/C=C\C/C=C\CCCCC)=O)O)=O)([C@]1(O)[H])[H])O,36594,36594,209,209,209,209,209,209,209,HMDB0240597
100001784,1-palmitoleoyl-GPE (16:1)*,NAMED,,Lipid,Lysophospholipid,2664,O=P(OCCN)(O)OCC(O)COC(CCCCCCC/C=C\CCCCCC)=O,34565,34565,209,402,402,402,402,402,402,HMDB0011474
100001786,1-palmitoleoyl-GPI (16:1)*,NAMED,,Lipid,Lysophospholipid,2718,CCCCCC\C=C/CCCCCCCC(OC[C@]([H])(COP(O[C@](C(O)(C(O)(C(O)([C@](O)1[H])[H])[H])[H])([C@]1(O)[H])[H])(O)=O)O)=O,36618,36618,209,209,209,209,209,209,209,HMDB0061695
100001787,desmethylnaproxen,NAMED,,Xenobiotics,"Drug - Analgesics, Anesthetics",5389,OC1=CC=C2C(C=CC([C@H](C)C(O)=O)=C2)=C1,46331,46331,209,209,209,209,209,209,,HMDB0013989
